transaction_id,customer_id,amount,merchant_category,hour,day_of_week,country,device_type,card_age_days,velocity,is_international,is_weekend,is_night,is_new_card,is_fraud
17378,1127,295.87,Grocery,17,5,GB,tablet,20.9,1,0,1,0,0,1
17628,4850,178.76,Retail,16,5,US,desktop,24.2,3,0,1,0,0,0
17763,2109,39.45,Online,10,0,US,desktop,15.4,2,0,0,0,1,0
17827,3990,40.97,Grocery,11,6,US,tablet,176.2,1,1,1,0,0,0
17898,2794,29.78,Grocery,15,6,US,tablet,91.9,1,1,1,0,0,0
17922,1975,101.06,Retail,21,5,US,mobile,384.1,2,1,1,0,0,0
18090,2230,110.55,Retail,16,5,US,mobile,250.0,1,1,1,0,0,0
18513,2432,88.72,Grocery,16,6,US,desktop,15.9,3,0,1,0,0,0
18763,2432,25.26,Online,22,3,US,desktop,2.6,0,0,0,0,1,0
18802,3659,178.81,Retail,22,5,US,mobile,119.2,1,1,1,0,0,0
18891,2590,44.36,Retail,21,5,US,mobile,233.8,1,1,1,0,0,0
18997,4071,83.3,Retail,17,5,BR,mobile,6.3,0,0,1,0,0,0
19043,4376,112.53,Utilities,8,5,JP,tablet,5.5,2,0,1,0,0,0
19436,1344,227.38,Grocery,21,5,US,mobile,46.4,1,1,1,0,0,1
19468,1704,346.97,Grocery,18,6,GB,mobile,25.6,0,0,1,0,0,0
19521,3026,100.32,Retail,10,5,CA,mobile,25.4,1,0,1,0,0,0
19543,3263,128.02,Retail,7,5,US,tablet,76.0,1,1,1,0,0,0
19638,2598,127.05,Retail,11,5,DE,mobile,2.6,2,0,1,0,0,1
19792,4300,133.99,Grocery,21,6,US,desktop,10.4,4,0,1,0,0,0
19895,3606,13.48,Grocery,20,6,US,mobile,84.4,1,1,1,0,0,1
20000,2923,365.41,Retail,8,6,BR,mobile,1.4,1,0,1,0,0,1
49,3711,88.95,Retail,1,3,CA,mobile,443.1,0,0,0,1,0,0
139,2389,308.94,Grocery,3,0,DE,mobile,550.7,1,0,0,1,0,1
180,3004,289.81,Grocery,1,0,AU,mobile,209.6,1,0,0,1,0,0
193,3428,68.35,Retail,4,4,GB,mobile,105.3,2,0,0,1,0,0
261,4173,150.82,Retail,3,3,DE,mobile,360.5,1,0,0,1,0,0
269,3449,44.54,Utilities,4,3,BR,mobile,117.0,1,0,0,1,0,0
288,3286,39.24,Retail,23,0,US,desktop,636.1,3,0,0,1,0,1
315,1975,102.66,Grocery,0,1,DE,tablet,350.0,2,0,0,1,0,0
316,3637,51.18,Grocery,3,0,US,desktop,636.5,5,0,0,1,0,1
321,2282,35.72,Grocery,2,0,CA,mobile,39.5,1,0,0,1,0,0
343,3487,30.63,Retail,0,0,GB,mobile,42.4,1,0,0,1,0,1
356,4969,17.48,Retail,0,0,NG,mobile,73.2,1,0,0,1,0,0
402,4109,84.15,Grocery,7,3,GB,desktop,112.0,2,1,0,0,0,0
408,1575,73.28,Grocery,23,0,CA,mobile,621.0,2,0,0,1,0,0
428,4216,215.03,Retail,2,3,AU,mobile,48.5,2,0,0,1,0,0
505,2096,278.93,Retail,4,1,JP,mobile,165.6,0,0,0,1,0,0
559,4170,62.93,Retail,1,0,CA,mobile,233.8,1,0,0,1,0,0
564,1725,69.73,Retail,1,0,CA,mobile,339.0,2,0,0,1,0,0
689,2780,115.57,Grocery,4,2,CA,mobile,248.5,0,0,0,1,0,0
692,4180,142.45,Grocery,23,0,CA,tablet,248.8,2,0,0,1,0,1
738,2334,108.42,Utilities,3,2,FR,tablet,52.8,1,0,0,1,0,0
747,3128,11.91,Grocery,0,4,GB,mobile,1093.8,1,0,0,1,0,0
788,3744,225.62,Grocery,0,4,DE,mobile,184.0,1,0,0,1,0,0
800,2769,27.96,Retail,13,4,BR,desktop,144.0,2,1,0,0,0,0
810,4988,76.96,Retail,12,2,DE,desktop,836.4,1,1,0,0,0,0
883,2795,206.72,Retail,0,1,NG,mobile,74.1,1,0,0,1,0,0
919,2017,56.71,Grocery,3,1,GB,mobile,38.4,2,0,0,1,0,0
972,2673,71.84,Grocery,3,3,US,desktop,334.6,3,0,0,1,0,0
1079,2671,122.36,Retail,17,1,FR,desktop,329.5,1,1,0,0,0,0
1104,1602,72.56,Health,4,0,CA,mobile,155.5,2,0,0,1,0,0
1140,3158,76.32,Grocery,1,1,FR,mobile,48.1,2,0,0,1,0,0
1143,4725,130.53,Grocery,2,4,NG,mobile,264.4,1,0,0,1,0,1
1149,3756,305.13,Retail,0,3,JP,mobile,557.1,0,0,0,1,0,1
1293,2775,84.56,Grocery,10,2,DE,desktop,213.8,2,1,0,0,0,0
1380,3163,22.07,Retail,2,2,AU,mobile,558.6,0,0,0,1,0,0
1465,4407,66.52,Retail,0,0,US,desktop,185.2,3,0,0,1,0,0
1523,1765,18.68,Retail,2,3,GB,mobile,338.0,0,0,0,1,0,0
1530,4675,22.74,Grocery,4,2,DE,tablet,53.6,1,0,0,1,0,0
1653,1207,38.63,Health,5,2,US,desktop,338.2,3,0,0,1,0,0
1688,2631,48.14,Retail,3,1,NG,mobile,84.3,1,0,0,1,0,1
1693,3629,286.62,Grocery,23,3,US,desktop,201.9,3,0,0,1,0,0
1737,3011,86.6,Health,23,1,GB,mobile,248.4,1,0,0,1,0,1
1754,2578,198.2,Grocery,23,3,NG,mobile,334.4,2,0,0,1,0,0
1771,2352,398.53,Health,3,4,JP,mobile,51.8,2,0,0,1,0,0
1950,2286,13.24,Grocery,5,3,DE,mobile,91.4,0,0,0,1,0,1
2017,2655,124.92,Retail,5,0,US,desktop,294.0,3,0,0,1,0,0
2024,3398,65.76,Retail,22,3,AU,desktop,76.2,2,1,0,0,0,0
2055,3858,344.86,Retail,19,0,CA,desktop,125.0,1,1,0,0,0,0
2108,1554,19.31,Health,2,4,DE,tablet,178.3,0,0,0,1,0,0
2155,3818,116.92,Health,16,1,FR,desktop,188.3,0,1,0,0,0,0
2180,2825,47.07,Retail,23,4,US,desktop,665.6,3,0,0,1,0,0
2216,2560,60.37,Grocery,23,2,BR,mobile,46.6,0,0,0,1,0,0
2277,1839,85.03,Utilities,4,2,CA,mobile,368.2,1,0,0,1,0,0
2290,2666,56.82,Utilities,1,1,GB,mobile,122.4,1,0,0,1,0,1
2318,2745,186.92,Retail,0,3,US,desktop,32.4,3,0,0,1,0,0
2358,1876,514.53,Retail,4,4,US,desktop,191.3,3,0,0,1,0,1
2444,1849,33.47,Retail,3,1,GB,tablet,79.1,0,0,0,1,0,0
2461,2360,42.43,Grocery,5,1,DE,mobile,161.0,2,0,0,1,0,1
2490,2429,594.55,Grocery,5,4,CA,tablet,1089.2,2,0,0,1,0,0
2572,4731,43.24,Retail,5,1,FR,mobile,227.2,0,0,0,1,0,0
2617,4969,164.01,Utilities,23,0,CA,mobile,93.6,2,0,0,1,0,1
2639,1604,110.45,Retail,23,2,NG,mobile,285.2,2,0,0,1,0,1
2671,4167,412.85,Health,0,1,US,desktop,34.0,3,0,0,1,0,1
2683,2558,39.99,Grocery,23,0,GB,mobile,300.8,1,0,0,1,0,1
2706,2137,121.05,Retail,22,2,JP,desktop,201.4,0,1,0,0,0,0
2715,3025,123.09,Grocery,5,4,US,desktop,32.1,3,0,0,1,0,1
2732,3089,221.21,Grocery,23,4,FR,mobile,81.6,2,0,0,1,0,0
2738,1753,55.35,Retail,20,4,GB,desktop,163.8,0,1,0,0,0,0
2743,3048,152.68,Grocery,23,3,GB,tablet,85.2,2,0,0,1,0,0
2754,3606,29.59,Grocery,1,2,CA,mobile,128.1,1,0,0,1,0,0
2766,3138,264.39,Grocery,2,2,CA,tablet,198.6,2,0,0,1,0,0
2810,1757,156.15,Health,4,2,DE,tablet,131.4,2,0,0,1,0,0
2815,1799,357.95,Retail,23,4,CA,mobile,231.2,1,0,0,1,0,0
2830,1507,72.4,Retail,2,0,JP,tablet,137.8,2,0,0,1,0,1
2834,3182,156.92,Grocery,18,4,BR,desktop,436.6,0,1,0,0,0,0
3019,3391,83.37,Grocery,13,2,CA,desktop,51.5,0,1,0,0,0,0
3031,3929,1856.88,Retail,17,4,US,mobile,446.6,0,0,0,0,0,0
3039,2130,339.06,Retail,4,2,FR,mobile,102.2,1,0,0,1,0,1
3097,1698,46.69,Retail,3,3,FR,tablet,393.0,0,0,0,1,0,0
3122,4995,100.97,Grocery,5,4,AU,tablet,251.7,0,0,0,1,0,0
3189,1237,75.27,Retail,2,1,JP,tablet,151.1,0,0,0,1,0,0
3244,3075,23.82,Grocery,18,1,AU,desktop,292.3,2,1,0,0,0,0
3263,3964,59.41,Retail,5,4,US,desktop,68.6,3,0,0,1,0,1
3302,2064,56.15,Grocery,11,3,JP,desktop,197.9,0,1,0,0,0,1
3571,4198,45.01,Grocery,10,0,CA,desktop,298.5,1,1,0,0,0,0
3577,3583,90.13,Health,22,0,FR,desktop,884.9,0,1,0,0,0,1
3615,4005,43.82,Grocery,5,3,GB,mobile,215.0,0,0,0,1,0,0
3655,3674,215.88,Retail,23,2,GB,mobile,460.9,2,0,0,1,0,0
3673,3348,136.17,Grocery,14,1,AU,desktop,52.4,2,1,0,0,0,0
3696,3566,86.86,Retail,2,2,AU,mobile,334.7,1,0,0,1,0,1
3699,2158,102.52,Retail,23,3,JP,mobile,47.2,2,0,0,1,0,0
3730,3556,195.97,Retail,0,2,FR,mobile,99.3,0,0,0,1,0,0
3739,3672,65.19,Utilities,4,2,FR,mobile,191.9,1,0,0,1,0,0
3813,3699,354.03,Grocery,22,2,FR,desktop,74.8,1,1,0,0,0,1
3843,3238,7.69,Grocery,2,2,FR,mobile,68.3,0,0,0,1,0,0
3872,1411,45.54,Grocery,4,1,CA,mobile,43.9,2,0,0,1,0,1
3885,1649,226.84,Retail,13,3,FR,desktop,35.0,1,1,0,0,0,0
3905,4492,122.98,Grocery,18,3,DE,desktop,374.1,2,1,0,0,0,0
3907,3860,418.07,Retail,0,4,US,desktop,110.2,4,0,0,1,0,1
3975,1380,79.8,Health,4,0,GB,mobile,549.8,0,0,0,1,0,0
3988,1284,139.79,Retail,4,1,CA,tablet,234.6,0,0,0,1,0,0
4159,1799,48.23,Grocery,4,1,JP,tablet,170.9,2,0,0,1,0,0
4182,2445,293.61,Retail,3,2,AU,mobile,1006.2,0,0,0,1,0,0
4201,3713,6.95,Retail,20,4,NG,desktop,435.4,2,1,0,0,0,0
4290,2233,80.86,Grocery,1,3,GB,mobile,97.7,2,0,0,1,0,0
4294,1377,329.1,Retail,5,4,CA,mobile,229.2,2,0,0,1,0,0
4327,4401,16.0,Retail,0,2,CA,mobile,195.7,0,0,0,1,0,0
4379,1664,14.74,Grocery,3,3,CA,mobile,45.2,0,0,0,1,0,0
4390,3391,208.35,Grocery,2,2,GB,tablet,90.7,0,0,0,1,0,0
4418,1625,203.06,Grocery,23,0,US,desktop,217.3,4,0,0,1,0,0
4481,2869,15.05,Grocery,1,0,AU,tablet,160.7,0,0,0,1,0,0
4497,2319,51.62,Health,1,1,GB,mobile,210.0,0,0,0,1,0,0
4500,2381,161.33,Retail,11,0,DE,desktop,79.6,1,1,0,0,0,0
4552,1145,61.97,Retail,3,1,GB,mobile,49.1,2,0,0,1,0,0
4553,1396,182.58,Grocery,8,0,JP,desktop,338.7,2,1,0,0,0,0
4567,3818,48.65,Utilities,5,3,GB,mobile,308.7,1,0,0,1,0,0
4571,3766,386.93,Grocery,4,0,BR,mobile,115.1,1,0,0,1,0,0
4573,2979,55.24,Grocery,23,0,FR,mobile,110.7,2,0,0,1,0,0
4709,4071,64.85,Grocery,18,2,BR,desktop,109.4,2,1,0,0,0,0
4737,1245,243.46,Grocery,18,2,BR,desktop,101.8,2,1,0,0,0,0
4890,2925,10.74,Retail,0,1,BR,mobile,483.5,1,0,0,1,0,0
4926,1361,534.84,Grocery,3,0,AU,mobile,162.7,0,0,0,1,0,0
4930,1886,255.81,Health,9,1,NG,desktop,196.9,0,1,0,0,0,1
4931,1059,198.0,Grocery,3,1,CA,tablet,236.8,1,0,0,1,0,0
4935,2519,88.22,Grocery,13,1,GB,desktop,120.8,2,1,0,0,0,0
4951,2321,157.29,Grocery,5,2,US,desktop,130.4,3,0,0,1,0,1
4952,1201,111.13,Grocery,5,0,CA,tablet,68.3,1,0,0,1,0,0
4960,4776,81.21,Retail,0,1,JP,tablet,416.9,2,0,0,1,0,0
4999,3714,52.92,Health,1,2,AU,mobile,62.5,0,0,0,1,0,0
5022,2850,71.36,Grocery,16,3,CA,desktop,104.4,1,1,0,0,0,0
5070,4832,35.83,Retail,0,0,AU,mobile,516.3,2,0,0,1,0,0
5091,4549,76.86,Health,2,4,US,desktop,61.1,4,0,0,1,0,0
5221,2210,80.34,Retail,4,0,GB,mobile,112.2,0,0,0,1,0,0
5250,3284,380.09,Utilities,5,2,FR,tablet,225.1,1,0,0,1,0,1
5254,3241,150.76,Retail,2,4,GB,mobile,234.0,1,0,0,1,0,0
5281,3852,78.93,Grocery,1,2,US,desktop,236.9,3,0,0,1,0,1
5350,3327,138.42,Grocery,2,3,BR,mobile,321.3,2,0,0,1,0,0
5362,4202,172.87,Retail,13,1,GB,desktop,137.4,1,1,0,0,0,1
5385,1242,164.92,Retail,4,3,BR,mobile,240.8,2,0,0,1,0,0
5565,1370,22.47,Retail,12,0,BR,desktop,93.9,1,1,0,0,0,1
5715,4828,194.5,Retail,12,3,BR,desktop,89.2,2,1,0,0,0,0
5892,2673,221.89,Health,4,0,DE,tablet,54.6,0,0,0,1,0,0
5936,2133,46.07,Retail,5,3,DE,tablet,54.4,0,0,0,1,0,0
5948,4722,203.86,Retail,14,3,GB,desktop,415.0,1,1,0,0,0,1
5949,4739,322.17,Health,5,2,BR,mobile,341.1,2,0,0,1,0,0
5981,3417,55.29,Grocery,5,1,GB,mobile,331.8,1,0,0,1,0,0
6043,2402,136.94,Retail,11,3,DE,desktop,249.5,1,1,0,0,0,0
6069,1599,395.03,Retail,2,1,DE,mobile,92.9,1,0,0,1,0,0
6084,4697,82.35,Retail,1,4,JP,mobile,106.8,1,0,0,1,0,0
6139,1262,79.73,Grocery,0,1,CA,mobile,66.7,1,0,0,1,0,0
6181,2562,220.71,Health,2,0,GB,mobile,59.0,1,0,0,1,0,0
6195,2285,99.37,Grocery,4,4,US,desktop,88.3,4,0,0,1,0,0
6198,2030,69.56,Utilities,11,1,FR,desktop,125.5,1,1,0,0,0,1
6308,1495,57.47,Grocery,0,3,GB,tablet,66.3,2,0,0,1,0,0
6377,1576,8.75,Utilities,4,3,FR,mobile,130.9,2,0,0,1,0,0
6385,1980,302.6,Grocery,0,0,BR,mobile,126.6,2,0,0,1,0,0
6386,3213,463.85,Utilities,23,0,BR,mobile,266.9,0,0,0,1,0,0
6446,4039,434.87,Health,5,4,AU,mobile,587.9,1,0,0,1,0,1
6473,2794,131.15,Retail,1,0,BR,mobile,71.1,0,0,0,1,0,1
6498,4517,116.87,Utilities,18,1,DE,desktop,455.9,1,1,0,0,0,0
6537,2378,58.76,Grocery,23,1,JP,mobile,30.6,1,0,0,1,0,1
6583,3480,68.68,Grocery,3,4,CA,mobile,75.9,0,0,0,1,0,0
6594,4025,180.59,Retail,10,3,AU,desktop,241.2,2,1,0,0,0,0
6613,4688,83.58,Retail,14,3,CA,desktop,72.7,1,1,0,0,0,0
6659,3316,54.33,Retail,8,0,DE,desktop,295.7,1,1,0,0,0,0
6672,2405,136.78,Grocery,0,0,GB,tablet,231.0,1,0,0,1,0,1
6795,3918,118.11,Health,0,0,GB,mobile,70.6,0,0,0,1,0,0
6998,2568,35.47,Grocery,1,1,GB,tablet,120.1,1,0,0,1,0,0
7050,3023,84.78,Retail,3,0,NG,mobile,98.1,2,0,0,1,0,0
7072,4181,18.05,Grocery,5,1,CA,mobile,248.1,2,0,0,1,0,1
7078,1617,217.99,Retail,9,1,AU,desktop,37.1,2,1,0,0,0,1
7143,4995,209.22,Utilities,18,1,GB,desktop,78.4,1,1,0,0,0,0
7152,2548,88.16,Grocery,23,0,CA,mobile,220.9,2,0,0,1,0,0
7171,4598,1219.24,Grocery,17,2,US,mobile,152.7,1,0,0,0,0,0
7244,2110,246.87,Retail,0,0,FR,mobile,57.1,1,0,0,1,0,1
7265,3067,39.43,Health,11,2,BR,desktop,146.6,0,1,0,0,0,1
7351,4136,44.5,Retail,23,3,BR,mobile,84.6,1,0,0,1,0,0
7413,3643,65.55,Retail,1,4,NG,mobile,420.7,1,0,0,1,0,1
7493,1813,130.66,Grocery,23,4,CA,mobile,287.2,1,0,0,1,0,0
7510,2858,274.39,Utilities,5,1,GB,mobile,66.1,0,0,0,1,0,1
7574,4840,49.07,Retail,5,1,FR,mobile,48.9,1,0,0,1,0,0
7583,3745,45.99,Retail,15,3,FR,desktop,68.0,1,1,0,0,0,0
7602,1062,130.72,Grocery,4,4,AU,tablet,292.9,0,0,0,1,0,1
7614,3664,444.09,Health,5,3,CA,mobile,110.2,1,0,0,1,0,0
7788,3092,32.51,Retail,4,2,US,desktop,226.7,4,0,0,1,0,1
7809,1419,287.75,Grocery,3,0,CA,mobile,92.7,0,0,0,1,0,0
7938,2728,175.43,Retail,5,4,AU,mobile,63.1,1,0,0,1,0,0
7963,3383,262.85,Grocery,4,1,CA,mobile,307.4,0,0,0,1,0,0
7984,2692,26.99,Utilities,23,2,AU,tablet,77.7,1,0,0,1,0,0
8001,3583,96.31,Grocery,19,3,GB,desktop,93.0,2,1,0,0,0,1
8005,4780,102.82,Retail,4,0,DE,mobile,110.2,1,0,0,1,0,0
8137,4266,134.36,Grocery,0,2,US,desktop,406.1,3,0,0,1,0,1
8151,4256,47.79,Utilities,2,0,DE,mobile,456.5,2,0,0,1,0,0
8256,2917,5.07,Grocery,3,2,BR,mobile,357.6,1,0,0,1,0,0
8299,1309,192.77,Grocery,0,2,US,desktop,125.4,3,0,0,1,0,0
8308,2895,183.49,Grocery,0,3,DE,mobile,639.9,1,0,0,1,0,0
8316,1284,401.42,Grocery,20,1,CA,desktop,120.3,1,1,0,0,0,1
8362,3903,219.99,Retail,14,0,DE,desktop,196.3,1,1,0,0,0,0
8431,1343,86.84,Utilities,23,3,AU,mobile,352.5,1,0,0,1,0,1
8439,2023,52.57,Retail,0,2,NG,mobile,30.9,2,0,0,1,0,1
8449,4296,114.8,Retail,9,1,DE,desktop,440.4,2,1,0,0,0,1
8455,4552,53.73,Retail,2,2,FR,mobile,543.0,2,0,0,1,0,0
8588,3359,270.87,Grocery,1,0,US,desktop,349.0,3,0,0,1,0,1
8594,2779,43.36,Retail,1,3,GB,mobile,103.8,0,0,0,1,0,0
8663,3587,39.94,Retail,2,1,BR,mobile,151.4,1,0,0,1,0,0
8715,3064,309.85,Grocery,5,1,GB,tablet,212.8,1,0,0,1,0,0
8759,1905,32.7,Health,0,0,GB,mobile,211.4,2,0,0,1,0,1
8781,3151,49.54,Utilities,6,0,AU,desktop,308.6,2,1,0,0,0,0
8787,1990,20.7,Retail,15,4,AU,desktop,126.5,2,1,0,0,0,0
8896,2957,96.64,Grocery,4,0,GB,mobile,314.7,0,0,0,1,0,0
8913,3721,49.95,Grocery,3,0,DE,mobile,119.0,0,0,0,1,0,0
8927,1843,61.47,Grocery,23,4,NG,tablet,256.6,0,0,0,1,0,1
8949,4748,253.75,Grocery,1,3,GB,mobile,131.6,2,0,0,1,0,1
8956,1951,71.4,Utilities,1,4,CA,mobile,585.9,2,0,0,1,0,0
8988,1428,167.62,Retail,3,3,BR,mobile,132.1,0,0,0,1,0,0
9102,1281,99.24,Grocery,1,4,AU,tablet,87.8,0,0,0,1,0,0
9136,1148,85.04,Retail,23,1,US,desktop,124.6,4,0,0,1,0,0
9286,2895,168.45,Retail,4,2,US,desktop,104.2,3,0,0,1,0,1
9350,3640,29.61,Retail,4,3,GB,mobile,156.0,2,0,0,1,0,0
9359,4155,314.45,Utilities,23,1,CA,mobile,72.0,2,0,0,1,0,0
9381,1020,380.9,Grocery,4,3,GB,mobile,98.9,0,0,0,1,0,0
9419,1295,39.5,Retail,4,3,BR,mobile,228.4,2,0,0,1,0,0
9428,4604,28.11,Retail,2,3,JP,tablet,169.4,1,0,0,1,0,0
9431,1255,19.76,Grocery,3,0,DE,mobile,867.1,2,0,0,1,0,0
9489,3205,29.25,Grocery,4,2,JP,mobile,32.8,0,0,0,1,0,1
9524,3015,8.9,Retail,3,3,JP,mobile,99.0,2,0,0,1,0,0
9542,3576,17.32,Retail,3,1,DE,mobile,974.2,1,0,0,1,0,0
9628,4762,70.45,Grocery,11,4,GB,desktop,186.0,2,1,0,0,0,0
9632,1063,63.33,Retail,4,3,FR,mobile,141.8,2,0,0,1,0,0
9637,4999,65.98,Grocery,3,4,US,desktop,390.6,3,0,0,1,0,0
9698,1546,197.73,Retail,3,3,GB,tablet,121.5,2,0,0,1,0,0
9758,2550,15.67,Retail,9,1,GB,desktop,692.9,2,1,0,0,0,0
9857,2283,166.4,Retail,4,3,GB,mobile,302.9,0,0,0,1,0,0
9859,2448,46.73,Grocery,1,3,DE,mobile,104.3,0,0,0,1,0,1
9886,3380,1258.11,Grocery,13,3,US,mobile,249.9,2,0,0,0,0,0
9908,4922,79.37,Grocery,3,1,CA,tablet,378.5,1,0,0,1,0,0
9964,1895,183.59,Retail,18,4,CA,desktop,33.6,1,1,0,0,0,1
9969,1979,128.26,Retail,9,3,DE,desktop,453.6,1,1,0,0,0,0
10156,1598,38.16,Retail,12,1,NG,desktop,127.6,1,1,0,0,0,1
10166,2666,346.41,Retail,9,3,CA,desktop,45.5,0,1,0,0,0,0
10178,4749,19.67,Grocery,1,1,NG,mobile,585.4,1,0,0,1,0,0
10202,3253,119.48,Grocery,3,2,AU,mobile,50.7,1,0,0,1,0,0
10271,4891,38.87,Retail,5,0,GB,mobile,93.1,1,0,0,1,0,1
10375,3915,31.72,Retail,0,0,FR,mobile,173.4,1,0,0,1,0,1
10380,3289,24.54,Grocery,16,3,DE,desktop,203.9,2,1,0,0,0,0
10459,1366,38.36,Grocery,10,0,GB,desktop,113.6,2,1,0,0,0,0
10476,1430,247.61,Grocery,23,0,CA,mobile,106.2,1,0,0,1,0,0
10593,2127,18.57,Utilities,5,2,DE,mobile,107.6,2,0,0,1,0,0
10624,2003,363.5,Grocery,15,3,AU,desktop,487.4,2,1,0,0,0,0
10666,1987,65.02,Grocery,3,4,CA,mobile,81.6,1,0,0,1,0,0
10814,2418,65.03,Grocery,0,3,GB,tablet,157.4,1,0,0,1,0,0
10853,4694,59.86,Grocery,4,1,FR,mobile,354.5,2,0,0,1,0,0
10874,4319,107.32,Health,23,2,JP,mobile,758.5,1,0,0,1,0,1
10906,3990,85.16,Grocery,5,1,AU,mobile,56.1,2,0,0,1,0,1
10929,2179,109.14,Utilities,20,2,FR,desktop,521.8,0,1,0,0,0,1
10957,3102,47.58,Grocery,3,3,BR,mobile,516.9,1,0,0,1,0,0
10986,1948,30.55,Health,0,2,BR,tablet,42.7,1,0,0,1,0,1
10996,2225,40.56,Retail,5,1,CA,mobile,258.2,0,0,0,1,0,1
11005,3447,282.03,Utilities,1,2,US,desktop,235.5,3,0,0,1,0,0
11008,3504,92.73,Retail,20,2,FR,desktop,151.8,1,1,0,0,0,0
11027,3926,18.2,Retail,1,3,DE,tablet,84.6,1,0,0,1,0,0
11080,1004,34.01,Grocery,4,2,DE,mobile,127.6,1,0,0,1,0,0
11165,3377,292.74,Health,23,3,JP,mobile,274.2,0,0,0,1,0,1
11219,2176,70.76,Grocery,1,2,CA,tablet,535.5,2,0,0,1,0,0
11242,2771,13.82,Utilities,23,4,DE,mobile,185.8,1,0,0,1,0,0
11279,1724,150.09,Grocery,20,0,CA,desktop,44.7,0,1,0,0,0,0
11281,1673,205.92,Retail,18,2,CA,desktop,93.2,2,1,0,0,0,0
11289,2070,83.19,Health,2,3,US,desktop,223.1,3,0,0,1,0,0
11403,1176,194.98,Retail,4,3,NG,mobile,219.8,2,0,0,1,0,0
11454,3602,55.75,Grocery,0,3,AU,mobile,241.3,0,0,0,1,0,0
11478,4656,118.62,Retail,15,3,CA,desktop,465.7,0,1,0,0,0,0
11517,2725,76.55,Grocery,23,1,BR,mobile,514.0,1,0,0,1,0,0
11532,2653,53.37,Utilities,0,2,CA,mobile,156.6,2,0,0,1,0,0
11705,1400,174.57,Health,8,1,CA,desktop,76.6,1,1,0,0,0,1
11811,2071,220.48,Grocery,3,2,BR,tablet,48.5,2,0,0,1,0,1
12005,3381,473.2,Health,23,1,CA,mobile,457.9,0,0,0,1,0,0
12009,3039,139.7,Grocery,4,0,CA,tablet,163.5,0,0,0,1,0,1
12030,1481,59.15,Utilities,0,1,DE,tablet,84.6,1,0,0,1,0,1
12042,4915,25.06,Retail,23,2,GB,tablet,36.9,1,0,0,1,0,0
12059,1823,48.06,Grocery,2,4,DE,tablet,35.4,1,0,0,1,0,0
12145,2695,39.59,Retail,2,1,GB,mobile,403.6,1,0,0,1,0,0
12152,3093,605.5,Grocery,4,2,DE,tablet,348.4,1,0,0,1,0,1
12156,2430,87.48,Grocery,3,3,BR,mobile,131.6,2,0,0,1,0,0
12172,4201,63.39,Health,20,2,GB,desktop,248.7,2,1,0,0,0,0
12188,3427,145.54,Grocery,4,0,FR,mobile,413.8,2,0,0,1,0,0
12207,2079,145.54,Utilities,13,3,CA,desktop,42.4,2,1,0,0,0,0
12230,2646,249.95,Utilities,4,2,JP,mobile,84.1,1,0,0,1,0,0
12278,1732,261.12,Grocery,23,0,BR,mobile,274.1,0,0,0,1,0,0
12313,3192,1014.54,Retail,21,3,US,mobile,332.4,1,0,0,0,0,0
12325,4683,86.18,Utilities,5,2,CA,mobile,165.4,2,0,0,1,0,0
12328,3282,26.97,Health,18,0,CA,desktop,87.5,1,1,0,0,0,0
12329,2115,282.13,Retail,0,4,DE,tablet,40.5,0,0,0,1,0,1
12331,4395,320.43,Grocery,2,1,BR,tablet,468.6,2,0,0,1,0,1
12346,2568,102.05,Retail,0,0,US,desktop,909.6,3,0,0,1,0,0
12362,1146,30.59,Retail,4,0,CA,mobile,104.7,1,0,0,1,0,1
12515,4302,125.43,Grocery,3,2,NG,mobile,246.4,1,0,0,1,0,0
12531,2479,96.79,Grocery,3,0,US,desktop,35.4,3,0,0,1,0,0
12548,1103,81.31,Health,23,4,US,desktop,231.7,5,0,0,1,0,0
12591,1453,288.8,Grocery,2,4,CA,tablet,267.9,2,0,0,1,0,0
12649,3434,17.57,Retail,23,3,US,desktop,193.8,4,0,0,1,0,0
12693,4867,160.81,Retail,2,1,DE,tablet,177.8,0,0,0,1,0,0
12774,2102,84.74,Utilities,3,4,FR,mobile,39.5,1,0,0,1,0,0
12778,4904,56.64,Retail,2,4,CA,mobile,76.6,1,0,0,1,0,0
12781,2675,30.58,Grocery,2,4,NG,mobile,366.9,1,0,0,1,0,0
12823,2581,274.52,Retail,1,2,CA,mobile,70.6,0,0,0,1,0,0
12860,1545,71.49,Retail,22,1,JP,desktop,176.1,0,1,0,0,0,0
12884,4643,22.1,Grocery,0,0,US,desktop,46.3,4,0,0,1,0,0
12939,4131,351.0,Utilities,9,0,DE,desktop,60.0,2,1,0,0,0,0
12945,4059,63.97,Grocery,1,0,CA,tablet,45.3,1,0,0,1,0,0
12960,2390,250.4,Health,0,3,DE,tablet,71.7,1,0,0,1,0,0
13025,4120,42.3,Health,1,4,CA,tablet,968.8,2,0,0,1,0,0
13090,2035,343.66,Retail,0,0,US,desktop,125.2,3,0,0,1,0,1
13095,1206,73.91,Grocery,4,3,JP,mobile,175.3,0,0,0,1,0,1
13127,3115,99.6,Retail,2,4,NG,mobile,84.1,2,0,0,1,0,0
13148,3425,18.82,Utilities,5,3,US,desktop,100.5,3,0,0,1,0,0
13216,1884,145.46,Retail,2,4,FR,mobile,287.2,0,0,0,1,0,0
13249,3470,227.41,Grocery,5,1,DE,mobile,191.8,2,0,0,1,0,0
